Latitude,Longitude,Name
22.85,-3.4333333333333336,122
22.85,-4.366666666666666,123
22.85,-4.433333333333334,124
22.85,-5.433333333333334,125
22.85,-6.333333333333333,126
22.85,-6.433333333333334,127
22.85,-7.433333333333334,128
22.85,-7.483333333333333,129
22.85,-8.433333333333334,130
22.85,-9.433333333333334,131
22.85,-0.5,132
22.85,-0.5833333333333334,133
22.85,-2.55,134
22.85,-3.5666666666666664,135
22.85,-4.516666666666667,136
22.85,-5.583333333333333,137
22.85,-6.55,138
22.85,-6.65,139
22.85,-9.533333333333333,140
22.85,-9.6,141
22.85,-0.6666666666666666,142
22.85,-0.7333333333333333,143
22.85,-0.8166666666666667,144
22.85,-2.7,145
22.85,-2.716666666666667,146
22.85,-4.666666666666667,147
22.85,-4.7,148
22.85,-5.733333333333333,149
22.85,-5.816666666666666,150
22.85,-6.683333333333334,151
22.85,-8.666666666666666,152
22.85,-8.766666666666667,153
22.85,-8.8,154
22.85,-0.8833333333333333,155
22.85,-0.9666666666666667,156
22.85,-2.85,157
22.85,-2.95,158
22.85,-4.933333333333334,159
22.85,-4.983333333333333,160
22.85,-5.833333333333333,161
22.85,-5.883333333333333,162
22.85,-6.916666666666667,163
22.85,-7.933333333333334,164
22.85,-8.9,165
22.85,-1.0333333333333334,166
22.85,-1.1,167
22.85,-1.1166666666666667,168
22.85,-3.0,169
22.85,-4.0,170
22.85,-4.15,171
22.85,-6.033333333333333,172
22.85,-6.05,173
22.85,-7.1,174
22.85,-7.15,175
22.85,-9.133333333333333,176
22.85,-10.05,177
22.85,-1.1833333333333333,178
22.85,-1.2666666666666666,179
22.85,-1.3166666666666667,180
22.85,-3.216666666666667,181
22.85,-3.3166666666666664,182
22.85,-6.183333333333334,183
22.85,-6.266666666666667,184
22.85,-8.316666666666666,185
22.85,-9.216666666666667,186
22.85,-1.3333333333333333,187
22.85,-1.4166666666666667,188
22.85,-2.4333333333333336,189
22.85,-2.4833333333333334,190
22.85,-5.333333333333333,191
22.85,-5.4,192
22.85,-5.433333333333334,193
22.85,-6.333333333333333,194
22.85,-6.483333333333333,195
22.85,-8.366666666666667,196
22.85,-8.383333333333333,197
22.85,-1.5666666666666667,198
22.85,-1.65,199
22.85,-2.5666666666666664,200
22.85,-3.5,201
22.85,-4.6,202
22.85,-4.616666666666667,203
22.85,-7.55,204
22.85,-7.583333333333333,205
22.85,-9.6,206
22.85,-10.5,207
22.85,-10.55,208
32.68333333333333,-0.2833333333333333,209
32.68333333333333,-1.3,210
32.68333333333333,-2.1666666666666665,211
32.68333333333333,-2.25,212
32.68333333333333,-2.3166666666666664,213
32.68333333333333,-4.216666666666667,214
32.68333333333333,-5.283333333333333,215
32.68333333333333,-6.183333333333334,216
32.68333333333333,-8.316666666666666,217
32.68333333333333,-0.43333333333333335,218
32.68333333333333,-1.3333333333333333,219
32.68333333333333,-1.4333333333333333,220
32.68333333333333,-2.4,221
32.68333333333333,-2.4333333333333336,222
32.68333333333333,-3.4333333333333336,223
32.68333333333333,-4.366666666666666,224
32.68333333333333,-4.433333333333334,225
32.68333333333333,-5.433333333333334,226
32.68333333333333,-6.333333333333333,227
32.68333333333333,-6.433333333333334,228
32.68333333333333,-7.433333333333334,229
32.68333333333333,-7.483333333333333,230
32.68333333333333,-8.433333333333334,231
32.68333333333333,-9.433333333333334,232
32.68333333333333,-0.5,233
32.68333333333333,-0.5833333333333334,234
32.68333333333333,-2.55,235
32.68333333333333,-3.5666666666666664,236
32.68333333333333,-4.516666666666667,237
32.68333333333333,-5.583333333333333,238
32.68333333333333,-6.55,239
32.68333333333333,-6.65,240
32.68333333333333,-9.533333333333333,241
32.68333333333333,-9.6,242
32.68333333333333,-0.6666666666666666,243
32.68333333333333,-0.7333333333333333,244
32.68333333333333,-0.8166666666666667,245
32.68333333333333,-2.716666666666667,246
32.68333333333333,-4.666666666666667,247
32.68333333333333,-5.733333333333333,248
32.68333333333333,-5.816666666666666,249
32.68333333333333,-6.683333333333334,250
32.68333333333333,-8.666666666666666,251
32.68333333333333,-8.766666666666667,252
32.68333333333333,-8.8,253
32.68333333333333,-0.8833333333333333,254
32.68333333333333,-0.9666666666666667,255
32.68333333333333,-2.85,256
32.68333333333333,-2.95,257
32.68333333333333,-4.933333333333334,258
32.68333333333333,-4.983333333333333,259
32.68333333333333,-5.833333333333333,260
32.68333333333333,-5.883333333333333,261
32.68333333333333,-6.916666666666667,262
32.68333333333333,-7.933333333333334,263
32.68333333333333,-8.9,264
32.68333333333333,-1.0333333333333334,265
32.68333333333333,-1.1,266
32.68333333333333,-1.1166666666666667,267
32.68333333333333,-3.0,268
32.68333333333333,-4.0,269
32.68333333333333,-4.15,270
32.68333333333333,-6.033333333333333,271
32.68333333333333,-6.05,272
32.68333333333333,-7.1,273
32.68333333333333,-7.15,274
32.68333333333333,-9.133333333333333,275
32.68333333333333,-10.05,276
32.68333333333333,-1.1833333333333333,277
32.68333333333333,-1.2666666666666666,278
32.68333333333333,-1.3166666666666667,279
32.68333333333333,-3.216666666666667,280
32.68333333333333,-3.3166666666666664,281
32.68333333333333,-6.183333333333334,282
32.68333333333333,-6.266666666666667,283
32.68333333333333,-8.316666666666666,284
32.68333333333333,-9.216666666666667,285
32.68333333333333,-1.3333333333333333,286
32.68333333333333,-1.4166666666666667,287
32.68333333333333,-2.4333333333333336,288
32.68333333333333,-2.4833333333333334,289
32.68333333333333,-5.333333333333333,290
32.68333333333333,-5.4,291
32.68333333333333,-5.433333333333334,292
32.68333333333333,-6.333333333333333,293
32.68333333333333,-6.483333333333333,294
32.68333333333333,-8.366666666666667,295
32.68333333333333,-8.383333333333333,296
32.68333333333333,-1.5666666666666667,297
32.68333333333333,-1.65,298
32.68333333333333,-2.5666666666666664,299
32.68333333333333,-3.5,300
32.68333333333333,-4.6,301
32.68333333333333,-4.616666666666667,302
32.68333333333333,-7.55,303
32.68333333333333,-7.583333333333333,304
32.68333333333333,-9.6,305
32.68333333333333,-10.5,306
32.68333333333333,-10.55,307
53.516666666666666,-0.16666666666666666,308
53.516666666666666,-0.25,309
53.516666666666666,-1.1833333333333333,310
53.516666666666666,-2.2,311
53.516666666666666,-2.3,312
53.516666666666666,-3.216666666666667,313
53.516666666666666,-4.233333333333333,314
53.516666666666666,-5.166666666666667,315
53.516666666666666,-5.25,316
53.516666666666666,-6.266666666666667,317
53.516666666666666,-7.283333333333333,318
53.516666666666666,-8.2,319
53.516666666666666,-8.3,320
53.516666666666666,-9.316666666666666,321
53.516666666666666,-0.4,322
53.516666666666666,-1.4666666666666668,323
53.516666666666666,-4.416666666666667,324
53.516666666666666,-7.366666666666666,325
53.516666666666666,-8.433333333333334,326
53.516666666666666,-0.55,327
53.516666666666666,-0.6333333333333333,328
53.516666666666666,-1.6333333333333333,329
53.516666666666666,-2.6333333333333333,330
53.516666666666666,-3.5833333333333335,331
53.516666666666666,-3.6333333333333333,332
53.516666666666666,-4.633333333333333,333
53.516666666666666,-5.633333333333333,334
53.516666666666666,-6.533333333333333,335
53.516666666666666,-6.633333333333333,336
53.516666666666666,-7.633333333333333,337
53.516666666666666,-8.633333333333333,338
53.516666666666666,-9.633333333333333,339
53.516666666666666,-0.7,340
53.516666666666666,-2.716666666666667,341
53.516666666666666,-2.75,342
53.516666666666666,-5.7,343
53.516666666666666,-8.683333333333334,344
53.516666666666666,-8.816666666666666,345
53.516666666666666,-9.716666666666667,346
53.516666666666666,-0.85,347
53.516666666666666,-1.9166666666666665,348
53.516666666666666,-1.9833333333333334,349
53.516666666666666,-2.8333333333333335,350
53.516666666666666,-4.866666666666667,351
53.516666666666666,-4.966666666666667,352
53.516666666666666,-6.916666666666667,353
53.516666666666666,-7.95,354
53.516666666666666,-1.0,355
53.516666666666666,-1.0833333333333333,356
53.516666666666666,-3.0666666666666664,357
53.516666666666666,-4.033333333333333,358
53.516666666666666,-4.116666666666667,359
53.516666666666666,-5.05,360
53.516666666666666,-7.033333333333333,361
53.516666666666666,-9.016666666666666,362
53.516666666666666,-9.116666666666667,363
53.516666666666666,-1.2,364
53.516666666666666,-1.3166666666666667,365
53.516666666666666,-3.2,366
53.516666666666666,-3.3,367
53.516666666666666,-5.283333333333333,368
53.516666666666666,-7.266666666666667,369
53.516666666666666,-7.3,370
53.516666666666666,-8.2,371
53.516666666666666,-9.25,372
53.516666666666666,-1.4166666666666667,373
53.516666666666666,-2.3666666666666667,374
53.516666666666666,-5.4,375
53.516666666666666,-5.483333333333333,376
53.516666666666666,-6.366666666666667,377
53.516666666666666,-9.416666666666666,378
53.516666666666666,-9.483333333333334,379
53.516666666666666,-1.6333333333333333,380
53.516666666666666,-2.6,381
53.516666666666666,-4.5,382
53.516666666666666,-6.583333333333333,383
53.516666666666666,-7.6,384
53.516666666666666,-10.633333333333333,385
62.85,-0.21666666666666667,386
62.85,-0.3,387
62.85,-1.2333333333333334,388
62.85,-2.183333333333333,389
62.85,-2.25,390
62.85,-3.2666666666666666,391
62.85,-4.283333333333333,392
62.85,-5.216666666666667,393
62.85,-5.3,394
62.85,-6.316666666666666,395
62.85,-8.25,396
62.85,-0.36666666666666664,397
62.85,-0.45,398
62.85,-1.3666666666666667,399
62.85,-2.3333333333333335,400
62.85,-2.3666666666666667,401
62.85,-3.3666666666666667,402
62.85,-4.366666666666666,403
62.85,-4.466666666666667,404
62.85,-5.366666666666666,405
62.85,-6.366666666666666,406
62.85,-7.366666666666666,407
62.85,-7.416666666666667,408
62.85,-8.366666666666667,409
62.85,-8.483333333333333,410
62.85,-9.366666666666667,411
62.85,-0.5166666666666667,412
62.85,-0.6,413
62.85,-3.5,414
62.85,-3.6333333333333333,415
62.85,-5.516666666666667,416
62.85,-6.583333333333333,417
62.85,-9.533333333333333,418
62.85,-0.6666666666666666,419
62.85,-0.75,420
62.85,-2.7666666666666666,421
62.85,-2.8,422
62.85,-5.666666666666667,423
62.85,-5.75,424
62.85,-8.7,425
62.85,-8.733333333333333,426
62.85,-9.766666666666667,427
62.85,-0.9,428
62.85,-1.9666666666666668,429
62.85,-2.8833333333333333,430
62.85,-4.916666666666667,431
62.85,-6.85,432
62.85,-6.966666666666667,433
62.85,-8.833333333333334,434
62.85,-1.0333333333333334,435
62.85,-1.05,436
62.85,-1.1333333333333333,437
62.85,-3.1166666666666667,438
62.85,-4.083333333333333,439
62.85,-5.1,440
62.85,-7.033333333333333,441
62.85,-7.083333333333333,442
62.85,-9.066666666666666,443
62.85,-1.2,444
62.85,-1.25,445
62.85,-3.25,446
62.85,-6.2,447
62.85,-7.316666666666666,448
62.85,-8.25,449
62.85,-9.3,450
62.85,-1.35,451
62.85,-1.4666666666666666,452
62.85,-2.3666666666666667,453
62.85,-2.416666666666667,454
62.85,-5.333333333333333,455
62.85,-5.366666666666667,456
62.85,-5.45,457
62.85,-6.416666666666667,458
62.85,-9.466666666666667,459
62.85,-1.5,460
62.85,-1.5833333333333333,461
62.85,-2.5,462
62.85,-2.65,463
62.85,-4.533333333333333,464
62.85,-4.55,465
62.85,-6.633333333333333,466
62.85,-7.516666666666667,467
62.85,-7.65,468
62.85,-9.533333333333333,469
73.51666666666667,-0.21666666666666667,470
73.51666666666667,-2.1666666666666665,471
73.51666666666667,-2.2666666666666666,472
73.51666666666667,-3.183333333333333,473
73.51666666666667,-4.2,474
73.51666666666667,-4.316666666666666,475
73.51666666666667,-5.216666666666667,476
73.51666666666667,-6.233333333333333,477
73.51666666666667,-7.25,478
73.51666666666667,-8.166666666666666,479
73.51666666666667,-8.266666666666667,480
73.51666666666667,-9.283333333333333,481
73.51666666666667,-0.36666666666666664,482
73.51666666666667,-1.4333333333333333,483
73.51666666666667,-4.383333333333334,484
73.51666666666667,-7.333333333333333,485
73.51666666666667,-8.4,486
73.51666666666667,-8.483333333333333,487
73.51666666666667,-0.5166666666666667,488
73.51666666666667,-0.6,489
73.51666666666667,-1.6,490
73.51666666666667,-2.6,491
73.51666666666667,-3.55,492
73.51666666666667,-3.6,493
73.51666666666667,-4.6,494
73.51666666666667,-5.6,495
73.51666666666667,-6.5,496
73.51666666666667,-6.6,497
73.51666666666667,-7.6,498
73.51666666666667,-8.6,499
73.51666666666667,-9.6,500
73.51666666666667,-0.6666666666666666,501
73.51666666666667,-2.6833333333333336,502
73.51666666666667,-2.716666666666667,503
73.51666666666667,-2.8,504
73.51666666666667,-5.666666666666667,505
73.51666666666667,-8.783333333333333,506
73.51666666666667,-9.683333333333334,507
73.51666666666667,-1.8833333333333333,508
73.51666666666667,-1.95,509
73.51666666666667,-4.833333333333333,510
73.51666666666667,-4.933333333333334,511
73.51666666666667,-6.883333333333333,512
73.51666666666667,-6.966666666666667,513
73.51666666666667,-7.916666666666667,514
73.51666666666667,-1.05,515
73.51666666666667,-3.033333333333333,516
73.51666666666667,-4.0,517
73.51666666666667,-4.083333333333333,518
73.51666666666667,-5.016666666666667,519
73.51666666666667,-5.15,520
73.51666666666667,-7.0,521
73.51666666666667,-9.083333333333334,522
73.51666666666667,-1.1666666666666667,523
73.51666666666667,-1.2833333333333334,524
73.51666666666667,-3.166666666666667,525
73.51666666666667,-3.2666666666666666,526
73.51666666666667,-5.25,527
73.51666666666667,-7.233333333333333,528
73.51666666666667,-7.266666666666667,529
73.51666666666667,-8.166666666666666,530
73.51666666666667,-9.216666666666667,531
73.51666666666667,-1.3833333333333333,532
73.51666666666667,-2.333333333333333,533
73.51666666666667,-5.366666666666667,534
73.51666666666667,-5.45,535
73.51666666666667,-5.483333333333333,536
73.51666666666667,-6.333333333333333,537
73.51666666666667,-7.466666666666667,538
73.51666666666667,-9.383333333333333,539
73.51666666666667,-9.45,540
73.51666666666667,-1.5,541
73.51666666666667,-1.6,542
73.51666666666667,-2.5666666666666664,543
73.51666666666667,-3.6333333333333333,544
73.51666666666667,-6.55,545
73.51666666666667,-7.566666666666666,546
73.51666666666667,-10.6,547
12.183333333333334,-50.3,548
12.183333333333334,-51.31666666666667,549
12.183333333333334,-57.25,550
12.183333333333334,-52.483333333333334,551
12.183333333333334,-57.4,552
12.183333333333334,-51.583333333333336,553
12.183333333333334,-52.63333333333333,554
12.183333333333334,-54.56666666666667,555
12.183333333333334,-57.55,556
12.183333333333334,-52.78333333333333,557
12.183333333333334,-56.81666666666667,558
12.183333333333334,-57.7,559
12.183333333333334,-59.8,560
12.183333333333334,-52.86666666666667,561
12.183333333333334,-52.93333333333333,562
12.183333333333334,-57.85,563
12.183333333333334,-59.983333333333334,564
12.183333333333334,-53.083333333333336,565
12.183333333333334,-58.0,566
12.183333333333334,-58.03333333333333,567
12.183333333333334,-53.233333333333334,568
12.183333333333334,-53.3,569
12.183333333333334,-58.25,570
12.183333333333334,-51.38333333333333,571
12.183333333333334,-53.38333333333333,572
12.183333333333334,-58.46666666666667,573
12.183333333333334,-53.53333333333333,574
12.183333333333334,-55.53333333333333,575
22.85,-50.21666666666667,576
22.85,-51.233333333333334,577
22.85,-52.25,578
22.85,-53.266666666666666,579
22.85,-54.28333333333333,580
22.85,-55.3,581
22.85,-56.31666666666667,582
22.85,-57.166666666666664,583
22.85,-51.5,584
22.85,-52.55,585
22.85,-58.61666666666667,586
22.85,-50.766666666666666,587
22.85,-52.7,588
22.85,-53.75,589
22.85,-55.81666666666667,590
22.85,-56.733333333333334,591
22.85,-59.71666666666667,592
22.85,-52.85,593
22.85,-58.983333333333334,594
22.85,-59.9,595
22.85,-53.0,596
22.85,-57.1,597
22.85,-53.21666666666667,598
22.85,-54.3,599
22.85,-58.166666666666664,600
22.85,-53.43333333333333,601
22.85,-58.38333333333333,602
22.85,-53.65,603
22.85,-55.583333333333336,604
22.85,-58.6,605
32.68333333333333,-50.21666666666667,606
32.68333333333333,-51.233333333333334,607
32.68333333333333,-52.25,608
32.68333333333333,-53.266666666666666,609
32.68333333333333,-54.28333333333333,610
32.68333333333333,-55.3,611
32.68333333333333,-56.31666666666667,612
32.68333333333333,-57.166666666666664,613
32.68333333333333,-52.4,614
32.68333333333333,-51.5,615
32.68333333333333,-52.55,616
32.68333333333333,-58.61666666666667,617
32.68333333333333,-50.766666666666666,618
32.68333333333333,-53.75,619
32.68333333333333,-55.81666666666667,620
32.68333333333333,-56.733333333333334,621
32.68333333333333,-59.71666666666667,622
32.68333333333333,-52.85,623
32.68333333333333,-58.983333333333334,624
32.68333333333333,-59.9,625
32.68333333333333,-53.0,626
32.68333333333333,-57.1,627
32.68333333333333,-53.21666666666667,628
32.68333333333333,-54.3,629
32.68333333333333,-58.166666666666664,630
32.68333333333333,-53.43333333333333,631
32.68333333333333,-58.38333333333333,632
32.68333333333333,-53.65,633
32.68333333333333,-55.583333333333336,634
32.68333333333333,-58.6,635
53.516666666666666,-54.166666666666664,636
53.516666666666666,-55.18333333333333,637
53.516666666666666,-56.2,638
53.516666666666666,-57.21666666666667,639
53.516666666666666,-58.233333333333334,640
53.516666666666666,-59.25,641
53.516666666666666,-54.416666666666664,642
53.516666666666666,-51.61666666666667,643
53.516666666666666,-58.5,644
53.516666666666666,-55.7,645
53.516666666666666,-59.8,646
53.516666666666666,-52.9,647
53.516666666666666,-55.88333333333333,648
53.516666666666666,-58.86666666666667,649
53.516666666666666,-55.15,650
53.516666666666666,-58.13333333333333,651
53.516666666666666,-54.18333333333333,652
53.516666666666666,-57.3,653
53.516666666666666,-51.38333333333333,654
53.516666666666666,-56.46666666666667,655
53.516666666666666,-55.63333333333333,656
62.85,-51.166666666666664,657
62.85,-52.18333333333333,658
62.85,-53.2,659
62.85,-54.21666666666667,660
62.85,-55.233333333333334,661
62.85,-56.25,662
62.85,-57.266666666666666,663
62.85,-58.28333333333333,664
62.85,-59.3,665
62.85,-52.333333333333336,666
62.85,-54.46666666666667,667
62.85,-58.55,668
62.85,-50.7,669
62.85,-53.68333333333333,670
62.85,-55.75,671
62.85,-56.666666666666664,672
62.85,-52.95,673
62.85,-55.93333333333333,674
62.85,-58.916666666666664,675
62.85,-59.833333333333336,676
62.85,-57.03333333333333,677
62.85,-54.233333333333334,678
62.85,-51.43333333333333,679
62.85,-53.36666666666667,680
62.85,-53.583333333333336,681
62.85,-55.516666666666666,682
62.85,-58.53333333333333,683
73.51666666666667,-50.3,684
73.51666666666667,-56.166666666666664,685
73.51666666666667,-57.18333333333333,686
73.51666666666667,-58.2,687
73.51666666666667,-59.21666666666667,688
73.51666666666667,-54.38333333333333,689
73.51666666666667,-51.583333333333336,690
73.51666666666667,-55.666666666666664,691
73.51666666666667,-59.766666666666666,692
73.51666666666667,-52.86666666666667,693
73.51666666666667,-55.85,694
73.51666666666667,-58.833333333333336,695
73.51666666666667,-58.93333333333333,696
73.51666666666667,-52.13333333333333,697
73.51666666666667,-55.11666666666667,698
73.51666666666667,-58.1,699
73.51666666666667,-57.266666666666666,700
73.51666666666667,-51.35,701
73.51666666666667,-56.43333333333333,702
73.51666666666667,-53.5,703
73.51666666666667,-55.6,704
12.216666666666667,-62.166666666666664,705
12.216666666666667,-62.21666666666667,706
12.216666666666667,-65.25,707
12.216666666666667,-68.28333333333333,708
12.216666666666667,-69.21666666666667,709
12.216666666666667,-61.333333333333336,710
12.216666666666667,-61.43333333333333,711
12.216666666666667,-61.483333333333334,712
12.216666666666667,-68.35,713
12.216666666666667,-60.5,714
12.216666666666667,-63.5,715
12.216666666666667,-63.55,716
12.216666666666667,-63.61666666666667,717
12.216666666666667,-69.6,718
12.216666666666667,-69.65,719
12.216666666666667,-61.766666666666666,720
12.216666666666667,-65.66666666666667,721
12.216666666666667,-67.7,722
12.216666666666667,-67.8,723
12.216666666666667,-68.66666666666667,724
12.216666666666667,-69.71666666666667,725
12.216666666666667,-60.86666666666667,726
12.216666666666667,-60.88333333333333,727
12.216666666666667,-64.86666666666666,728
12.216666666666667,-67.91666666666667,729
12.216666666666667,-67.98333333333333,730
12.216666666666667,-62.0,731
12.216666666666667,-62.1,732
12.216666666666667,-65.15,733
12.216666666666667,-63.31666666666667,734
12.216666666666667,-64.28333333333333,735
12.216666666666667,-66.16666666666667,736
12.216666666666667,-66.18333333333334,737
12.216666666666667,-66.31666666666666,738
12.216666666666667,-61.38333333333333,739
12.216666666666667,-61.46666666666667,740
12.216666666666667,-62.333333333333336,741
12.216666666666667,-70.33333333333333,742
12.216666666666667,-64.65,743
12.216666666666667,-69.53333333333333,744
22.883333333333333,-61.28333333333333,745
22.883333333333333,-65.16666666666667,746
22.883333333333333,-68.2,747
22.883333333333333,-61.35,748
22.883333333333333,-61.4,749
22.883333333333333,-65.41666666666667,750
22.883333333333333,-69.43333333333334,751
22.883333333333333,-63.53333333333333,752
22.883333333333333,-69.51666666666667,753
22.883333333333333,-69.56666666666666,754
22.883333333333333,-60.75,755
22.883333333333333,-61.68333333333333,756
22.883333333333333,-61.78333333333333,757
22.883333333333333,-65.81666666666666,758
22.883333333333333,-67.71666666666667,759
22.883333333333333,-67.83333333333333,760
22.883333333333333,-67.9,761
22.883333333333333,-62.016666666666666,762
22.883333333333333,-65.06666666666666,763
22.883333333333333,-65.13333333333334,764
22.883333333333333,-67.08333333333333,765
22.883333333333333,-63.233333333333334,766
22.883333333333333,-64.2,767
22.883333333333333,-66.23333333333333,768
22.883333333333333,-61.38333333333333,769
22.883333333333333,-62.416666666666664,770
22.883333333333333,-64.45,771
22.883333333333333,-64.56666666666666,772
22.883333333333333,-64.61666666666666,773
22.883333333333333,-67.61666666666666,774
32.71666666666667,-61.28333333333333,775
32.71666666666667,-65.16666666666667,776
32.71666666666667,-68.2,777
32.71666666666667,-61.35,778
32.71666666666667,-61.4,779
32.71666666666667,-65.41666666666667,780
32.71666666666667,-69.43333333333334,781
32.71666666666667,-63.53333333333333,782
32.71666666666667,-69.51666666666667,783
32.71666666666667,-69.56666666666666,784
32.71666666666667,-60.75,785
32.71666666666667,-61.68333333333333,786
32.71666666666667,-61.78333333333333,787
32.71666666666667,-65.81666666666666,788
32.71666666666667,-67.71666666666667,789
32.71666666666667,-67.83333333333333,790
32.71666666666667,-67.9,791
32.71666666666667,-62.016666666666666,792
32.71666666666667,-65.06666666666666,793
32.71666666666667,-65.13333333333334,794
32.71666666666667,-67.08333333333333,795
32.71666666666667,-63.233333333333334,796
32.71666666666667,-64.2,797
32.71666666666667,-66.23333333333333,798
32.71666666666667,-61.38333333333333,799
32.71666666666667,-62.416666666666664,800
32.71666666666667,-64.45,801
32.71666666666667,-64.56666666666666,802
32.71666666666667,-64.61666666666666,803
32.71666666666667,-67.61666666666666,804
53.55,-61.166666666666664,805
53.55,-63.21666666666667,806
53.55,-65.26666666666667,807
53.55,-67.31666666666666,808
53.55,-61.43333333333333,809
53.55,-64.46666666666667,810
53.55,-66.38333333333334,811
53.55,-60.56666666666667,812
53.55,-63.65,813
53.55,-69.58333333333333,814
53.55,-61.666666666666664,815
53.55,-65.7,816
53.55,-64.88333333333334,817
53.55,-64.93333333333334,818
53.55,-67.98333333333333,819
53.55,-65.01666666666667,820
53.55,-66.05,821
53.55,-69.13333333333334,822
53.55,-64.31666666666666,823
53.55,-66.21666666666667,824
53.55,-64.33333333333333,825
53.55,-64.43333333333334,826
53.55,-65.46666666666667,827
53.55,-64.5,828
53.55,-65.55,829
53.55,-67.5,830
53.55,-67.56666666666666,831
62.88333333333333,-61.21666666666667,832
62.88333333333333,-63.266666666666666,833
62.88333333333333,-65.31666666666666,834
62.88333333333333,-61.333333333333336,835
62.88333333333333,-61.483333333333334,836
62.88333333333333,-65.35,837
62.88333333333333,-66.43333333333334,838
62.88333333333333,-69.36666666666666,839
